ID_Caso,Fecha_Deteccion,Proceso_ID,Tipo_Hallazgo_ID,Severidad,Origen_Deteccion,Estado,Fecha_Cierre,Dias_Para_Cierre,Responsable_ID,Costo_Estimado_COP
NC-101613,2023-03-09,P02,T04,Baja,Inspección de Calidad,En Tratamiento,,,R11,169054
NC-100744,2023-03-11,P05,T04,Alta,Auditoría Externa,Cerrada,2023-03-16,5,R15,382935
NC-102879,2023-03-12,P05,T05,Baja,Auditoría Interna,Cerrada,2023-03-13,1,R05,76877
NC-104482,2023-03-13,P01,T06,Crítica,Inspección de Calidad,Cerrada,2023-03-25,12,R22,2713559
NC-102390,2023-03-13,P02,T03,Crítica,Autocontrol,En Tratamiento,,,R19,1773004
NC-104894,2023-03-15,P07,T01,Media,Queja de Cliente,Cerrada,2023-04-12,28,R04,392795
NC-105585,2023-03-16,P02,T04,Media,Autocontrol,Cerrada,2023-03-29,13,R17,185307
NC-102761,2023-03-17,P04,T02,Media,Inspección de Calidad,Cerrada,2023-04-07,21,R15,318946
NC-105044,2023-03-19,P05,T05,Alta,Inspección de Calidad,Cerrada,2023-03-30,11,R23,362189
NC-101452,2023-03-19,P07,T06,Media,Auditoría Externa,Cerrada,2023-04-06,18,R20,751847
NC-100960,2023-03-21,P01,T05,Crítica,Queja de Cliente,En Tratamiento,,,R20,395884
NC-102878,2023-03-21,P04,T03,Alta,Queja de Cliente,Cerrada,2023-04-04,14,R08,389351
NC-104809,2023-03-21,P05,T06,Baja,Inspección de Calidad,Cerrada,2023-03-26,5,R04,408694
NC-101794,2023-03-22,P07,T02,Alta,Autocontrol,Cerrada,2023-03-31,9,R18,574491
NC-100076,2023-03-22,P07,T05,Media,Inspección de Calidad,Cerrada,2023-03-28,6,R22,1156430
NC-102208,2023-03-22,P03,T01,Alta,Autocontrol,Cerrada,2023-04-01,10,R01,809078
NC-101473,2023-03-23,P03,T06,Baja,Autocontrol,Cerrada,2023-03-30,7,R13,109769
NC-101782,2023-03-24,P06,T04,Alta,Queja de Cliente,En Tratamiento,,,R17,1744707
NC-101166,2023-03-25,P07,T03,Alta,Inspección de Calidad,Cerrada,2023-04-23,29,R23,185989
NC-105961,2023-03-28,P03,T06,Alta,Autocontrol,En Tratamiento,,,R17,341049
NC-100229,2023-03-29,P08,T06,Baja,Inspección de Calidad,Cerrada,2023-04-11,13,R19,47951
NC-105858,2023-03-30,P05,T03,Alta,Autocontrol,Cerrada,2023-04-06,7,R08,1471547
NC-104887,2023-03-30,P04,T02,Baja,Queja de Cliente,Cerrada,2023-04-22,23,R04,296946
NC-103687,2023-03-30,P04,T05,Alta,Autocontrol,Cerrada,2023-04-19,20,R05,1291863
NC-100653,2023-03-31,P01,T01,Alta,Autocontrol,En Tratamiento,,,R19,504977
NC-103019,2023-03-31,P04,T05,Baja,Autocontrol,Cerrada,2023-04-05,5,R23,67716
NC-100079,2023-04-01,P02,T03,Baja,Auditoría Externa,Cerrada,2023-04-10,9,R16,125594
NC-101066,2023-04-02,P03,T04,Baja,Queja de Cliente,En Tratamiento,,,R08,138623
NC-105263,2023-04-02,P07,T04,Alta,Autocontrol,Cerrada,2023-04-15,13,R11,1151980
NC-102045,2023-04-04,P02,T04,Baja,Inspección de Calidad,Cerrada,2023-04-14,10,R05,240270
NC-104357,2023-04-04,P08,T05,Alta,Inspección de Calidad,Cerrada,2023-04-17,13,R22,548548
NC-100542,2023-04-04,P07,T02,Baja,Inspección de Calidad,Cerrada,2023-05-12,38,R17,186082
NC-103884,2023-04-04,P02,T03,Alta,Inspección de Calidad,Cerrada,2023-04-15,11,R21,354036
NC-100107,2023-04-05,P07,T06,Media,Queja de Cliente,En Tratamiento,,,R01,143632
NC-102116,2023-04-05,P05,T05,Baja,Inspección de Calidad,En Tratamiento,,,R05,62856
NC-104977,2023-04-06,P01,T04,Media,Auditoría Externa,Cerrada,2023-04-14,8,R17,136932
NC-102798,2023-04-06,P05,T06,Alta,Auditoría Externa,En Tratamiento,,,R12,776890
NC-102650,2023-04-07,P03,T06,Alta,Auditoría Interna,Cerrada,2023-04-14,7,R22,1856192
NC-101016,2023-04-08,P03,T03,Media,Autocontrol,Cerrada,2023-04-17,9,R21,205793
NC-103488,2023-04-08,P01,T02,Baja,Auditoría Interna,Cerrada,2023-04-21,13,R16,21060
NC-104273,2023-04-09,P06,T02,Alta,Inspección de Calidad,Cerrada,2023-04-11,2,R18,1104150
NC-105636,2023-04-09,P07,T01,Alta,Autocontrol,Cerrada,2023-04-21,12,R17,357385
NC-104166,2023-04-10,P01,T04,Media,Inspección de Calidad,Cerrada,2023-04-20,10,R02,484926
NC-100649,2023-04-11,P03,T05,Alta,Auditoría Externa,Cerrada,2023-05-15,34,R12,550063
NC-100846,2023-04-11,P08,T02,Baja,Inspección de Calidad,En Tratamiento,,,R13,122461
NC-100131,2023-04-13,P08,T05,Media,Inspección de Calidad,Cerrada,2023-04-17,4,R19,514101
NC-105415,2023-04-14,P07,T04,Alta,Auditoría Interna,Cerrada,2023-05-01,17,R15,919667
NC-101015,2023-04-14,P03,T06,Crítica,Auditoría Externa,Cerrada,2023-05-19,35,R15,734604
NC-102071,2023-04-15,P04,T06,Crítica,Inspección de Calidad,Cerrada,2023-04-25,10,R01,859507
NC-100994,2023-04-15,P03,T03,Media,Queja de Cliente,Cerrada,2023-04-20,5,R14,489414
NC-100183,2023-04-15,P07,T02,Media,Autocontrol,Cerrada,2023-04-24,9,R21,454609
NC-105751,2023-04-15,P08,T06,Media,Auditoría Interna,Cerrada,2023-04-30,15,R05,539186
NC-101082,2023-04-15,P05,T04,Alta,Auditoría Interna,Abierta,,,R02,204463
NC-103181,2023-04-15,P01,T05,Media,Inspección de Calidad,Cerrada,2023-05-06,21,R21,1207162
NC-102443,2023-04-15,P01,T06,Baja,Queja de Cliente,Cerrada,2023-04-25,10,R02,345616
NC-104165,2023-04-15,P08,T01,Media,Auditoría Interna,Cerrada,2023-04-27,12,R08,352647
NC-103880,2023-04-16,P04,T02,Baja,Auditoría Externa,Cerrada,2023-04-24,8,R18,41675
NC-105243,2023-04-16,P03,T04,Media,Auditoría Externa,Cerrada,2023-04-20,4,R20,705057
NC-103740,2023-04-18,P05,T01,Alta,Inspección de Calidad,Cerrada,2023-04-27,9,R12,829466
NC-101325,2023-04-18,P03,T01,Crítica,Auditoría Externa,Cerrada,2023-04-23,5,R19,601037
NC-101198,2023-04-18,P07,T06,Media,Auditoría Interna,Cerrada,2023-04-27,9,R22,91390
NC-103016,2023-04-19,P01,T01,Media,Autocontrol,Cerrada,2023-04-28,9,R01,114266
NC-101164,2023-04-19,P02,T03,Media,Queja de Cliente,Cerrada,2023-05-01,12,R02,668102
NC-103648,2023-04-19,P04,T05,Baja,Auditoría Externa,Cerrada,2023-04-22,3,R04,380724
NC-105863,2023-04-20,P04,T06,Media,Autocontrol,Cerrada,2023-05-04,14,R18,464948
NC-103147,2023-04-22,P01,T04,Baja,Auditoría Externa,Cerrada,2023-04-30,8,R05,343749
NC-100854,2023-04-22,P01,T06,Baja,Auditoría Externa,Cerrada,2023-04-29,7,R22,224513
NC-105874,2023-04-22,P01,T04,Media,Auditoría Interna,Cerrada,2023-05-12,20,R01,873333
NC-101561,2023-04-22,P07,T05,Baja,Auditoría Externa,Cerrada,2023-05-07,15,R22,111542
NC-102653,2023-04-25,P04,T02,Media,Auditoría Externa,Cerrada,2023-05-04,9,R16,806103
NC-104645,2023-04-27,P02,T01,Alta,Auditoría Externa,En Tratamiento,,,R11,185995
NC-105801,2023-04-28,P03,T02,Media,Auditoría Interna,Cerrada,2023-05-11,13,R08,325387
NC-104333,2023-04-29,P04,T04,Crítica,Queja de Cliente,Cerrada,2023-05-05,6,R23,714006
NC-101073,2023-04-29,P05,T05,Alta,Inspección de Calidad,En Tratamiento,,,R05,618848
NC-101360,2023-04-30,P04,T01,Media,Autocontrol,Abierta,,,R15,558456
NC-101240,2023-04-30,P01,T03,Alta,Auditoría Externa,Abierta,,,R01,1093361
NC-102417,2023-04-30,P06,T02,Crítica,Auditoría Externa,Cerrada,2023-05-27,27,R04,315866
NC-105913,2023-05-01,P05,T06,Alta,Auditoría Interna,En Tratamiento,,,R05,166035
NC-103195,2023-05-04,P06,T05,Baja,Queja de Cliente,Cerrada,2023-05-05,1,R21,616830
NC-104692,2023-05-05,P07,T02,Baja,Inspección de Calidad,En Tratamiento,,,R13,277907
NC-106054,2023-05-05,P01,T03,Alta,Queja de Cliente,Cerrada,2023-05-21,16,R04,516819
NC-100586,2023-05-07,P08,T01,Media,Autocontrol,Cerrada,2023-05-20,13,R16,970542
NC-100976,2023-05-09,P01,T06,Alta,Auditoría Interna,Cerrada,2023-05-24,15,R22,448670
NC-101341,2023-05-09,P04,T02,Baja,Auditoría Externa,Cerrada,2023-05-18,9,R14,374538
NC-104727,2023-05-10,P04,T04,Media,Auditoría Interna,Cerrada,2023-05-18,8,R01,247352
NC-104753,2023-05-12,P01,T02,Media,Auditoría Interna,Cerrada,2023-05-23,11,R04,657632
NC-105086,2023-05-13,P04,T04,Media,Auditoría Interna,Cerrada,2023-05-27,14,R09,539608
NC-100445,2023-05-16,P05,T01,Alta,Autocontrol,En Tratamiento,,,R12,79471
NC-100231,2023-05-16,P05,T01,Baja,Queja de Cliente,Cerrada,2023-05-23,7,R09,373308
NC-102288,2023-05-17,P04,T04,Baja,Inspección de Calidad,Abierta,,,R21,111813
NC-104013,2023-05-19,P05,T01,Alta,Autocontrol,Cerrada,2023-05-25,6,R09,1320043
NC-105728,2023-05-19,P02,T04,Baja,Auditoría Externa,En Tratamiento,,,R17,147519
NC-105188,2023-05-21,P03,T03,Alta,Queja de Cliente,Cerrada,2023-06-22,32,R21,577916
NC-101927,2023-05-21,P05,T01,Alta,Auditoría Externa,Cerrada,2023-06-04,14,R02,1495886
NC-101109,2023-05-23,P08,T05,Alta,Auditoría Externa,Cerrada,2023-06-01,9,R08,1027584
NC-101968,2023-05-23,P02,T03,Alta,Auditoría Interna,Cerrada,2023-05-31,8,R07,1662095
NC-100990,2023-05-24,P01,T02,Media,Inspección de Calidad,Cerrada,2023-05-26,2,R17,501315
NC-104764,2023-05-25,P05,T03,Media,Auditoría Interna,Cerrada,2023-06-07,13,R13,1845491
NC-103273,2023-05-25,P06,T06,Alta,Auditoría Externa,Cerrada,2023-06-12,18,R05,370207
NC-104713,2023-05-26,P08,T04,Baja,Inspección de Calidad,Cerrada,2023-06-03,8,R15,163393
NC-101372,2023-05-27,P07,T01,Media,Auditoría Externa,Cerrada,2023-06-15,19,R22,611574
NC-103389,2023-05-27,P08,T05,Media,Auditoría Interna,Cerrada,2023-06-04,8,R12,798614
NC-102794,2023-05-27,P05,T05,Media,Auditoría Externa,Cerrada,2023-06-04,8,R23,416298
NC-103156,2023-05-28,P01,T06,Alta,Autocontrol,Cerrada,2023-06-18,21,R04,847424
NC-102256,2023-05-28,P06,T02,Baja,Auditoría Interna,Cerrada,2023-06-05,8,R08,53839
NC-101878,2023-05-29,P04,T06,Alta,Auditoría Externa,Cerrada,2023-06-06,8,R19,451420
NC-103030,2023-05-29,P08,T05,Media,Queja de Cliente,Cerrada,2023-06-11,13,R09,105217
NC-106074,2023-05-29,P04,T01,Media,Auditoría Interna,Cerrada,2023-06-09,11,R12,451093
NC-101758,2023-05-30,P03,T04,Media,Autocontrol,En Tratamiento,,,R17,155959
NC-101221,2023-05-30,P05,T03,Alta,Autocontrol,Cerrada,2023-06-03,4,R04,357950
NC-105303,2023-05-30,P06,T05,Media,Autocontrol,Cerrada,2023-06-02,3,R09,1065210
NC-100113,2023-05-30,P04,T03,Baja,Auditoría Externa,Abierta,,,R16,327236
NC-105999,2023-05-31,P07,T03,Media,Queja de Cliente,Cerrada,2023-06-14,14,R14,782921
NC-102991,2023-05-31,P01,T03,Media,Inspección de Calidad,Abierta,,,R20,345685
NC-103383,2023-06-01,P03,T02,Alta,Auditoría Interna,Cerrada,2023-06-27,26,R11,324144
NC-104069,2023-06-02,P06,T02,Baja,Auditoría Externa,Cerrada,2023-06-13,11,R04,150811
NC-105076,2023-06-02,P04,T01,Baja,Autocontrol,Cerrada,2023-06-06,4,R17,476651
NC-103714,2023-06-03,P02,T01,Baja,Auditoría Interna,Cerrada,2023-06-11,8,R11,407265
NC-100172,2023-06-03,P06,T02,Media,Auditoría Interna,Cerrada,2023-06-17,14,R01,400500
NC-105088,2023-06-05,P03,T06,Media,Queja de Cliente,Cerrada,2023-06-10,5,R02,361553
NC-103696,2023-06-05,P08,T01,Alta,Autocontrol,Cerrada,2023-06-17,12,R23,278687
NC-101999,2023-06-05,P06,T06,Media,Inspección de Calidad,Cerrada,2023-06-19,14,R16,545178
NC-104634,2023-06-06,P02,T01,Alta,Inspección de Calidad,Cerrada,2023-06-18,12,R23,1814389
NC-105987,2023-06-06,P07,T01,Media,Inspección de Calidad,Cerrada,2023-06-12,6,R19,432373
NC-104043,2023-06-07,P05,T03,Alta,Autocontrol,Cerrada,2023-06-14,7,R10,1095268
NC-105253,2023-06-08,P05,T05,Crítica,Auditoría Externa,Cerrada,2023-06-09,1,R18,474759
NC-103662,2023-06-09,P05,T05,Alta,Auditoría Interna,Cerrada,2023-06-17,8,R23,1008191
NC-100024,2023-06-09,P04,T06,Alta,Inspección de Calidad,Cerrada,2023-06-24,15,R02,497465
NC-100401,2023-06-09,P07,T05,Crítica,Queja de Cliente,Cerrada,2023-06-13,4,R10,397533
NC-101128,2023-06-10,P02,T03,Media,Queja de Cliente,En Tratamiento,,,R12,1472055
NC-103794,2023-06-10,P08,T03,Baja,Inspección de Calidad,Cerrada,2023-06-30,20,R14,33261
NC-105673,2023-06-12,P08,T03,Alta,Inspección de Calidad,Cerrada,2023-06-22,10,R18,394993
NC-103999,2023-06-12,P05,T03,Alta,Inspección de Calidad,Cerrada,2023-06-19,7,R23,306848
NC-103782,2023-06-13,P03,T01,Baja,Inspección de Calidad,Cerrada,2023-06-21,8,R09,193659
NC-102241,2023-06-13,P08,T02,Media,Auditoría Externa,En Tratamiento,,,R07,582879
NC-103631,2023-06-14,P03,T01,Media,Autocontrol,Cerrada,2023-06-22,8,R21,581530
NC-103724,2023-06-14,P01,T01,Baja,Queja de Cliente,Cerrada,2023-06-18,4,R07,169222
NC-101816,2023-06-14,P08,T04,Baja,Inspección de Calidad,En Tratamiento,,,R09,184746
NC-100913,2023-06-15,P03,T03,Alta,Queja de Cliente,Cerrada,2023-06-29,14,R02,527407
NC-104898,2023-06-16,P08,T02,Media,Queja de Cliente,Cerrada,2023-07-02,16,R23,358799
NC-101232,2023-06-16,P05,T02,Media,Auditoría Externa,Cerrada,2023-06-22,6,R22,162910
NC-104720,2023-06-17,P06,T06,Media,Queja de Cliente,Cerrada,2023-06-20,3,R04,308091
NC-105084,2023-06-17,P03,T06,Media,Autocontrol,Cerrada,2023-06-25,8,R11,985235
NC-101049,2023-06-18,P08,T05,Baja,Auditoría Interna,En Tratamiento,,,R16,109358
NC-105198,2023-06-19,P02,T02,Alta,Auditoría Interna,Cerrada,2023-07-02,13,R05,867798
NC-102946,2023-06-19,P07,T06,Crítica,Queja de Cliente,Cerrada,2023-06-29,10,R19,620771
NC-104802,2023-06-19,P06,T04,Alta,Auditoría Interna,Cerrada,2023-06-29,10,R23,237165
NC-104272,2023-06-19,P06,T02,Alta,Autocontrol,Cerrada,2023-06-30,11,R10,1066294
NC-105218,2023-06-22,P04,T01,Crítica,Auditoría Interna,Cerrada,2023-07-07,15,R18,841421
NC-102681,2023-06-22,P07,T02,Baja,Auditoría Interna,En Tratamiento,,,R17,73294
NC-104231,2023-06-22,P01,T01,Media,Auditoría Externa,Cerrada,2023-07-04,12,R11,185734
NC-102491,2023-06-22,P04,T03,Alta,Autocontrol,Cerrada,2023-07-06,14,R19,1241245
NC-105924,2023-06-23,P03,T03,Media,Autocontrol,Cerrada,2023-06-29,6,R08,1640906
NC-104236,2023-06-24,P03,T04,Media,Auditoría Interna,Cerrada,2023-07-03,9,R01,2006142
NC-100254,2023-06-25,P02,T04,Crítica,Auditoría Interna,Cerrada,2023-07-06,11,R04,579816
NC-100435,2023-06-25,P05,T04,Media,Auditoría Externa,En Tratamiento,,,R10,240304
NC-106143,2023-06-26,P07,T01,Alta,Auditoría Interna,Cerrada,2023-06-28,2,R17,334894
NC-102950,2023-06-26,P01,T03,Alta,Auditoría Externa,Cerrada,2023-07-01,5,R23,472370
NC-105911,2023-06-27,P05,T05,Baja,Autocontrol,En Tratamiento,,,R02,245906
NC-100590,2023-06-27,P06,T01,Baja,Auditoría Externa,Cerrada,2023-07-15,18,R11,298734
NC-106084,2023-06-28,P01,T02,Media,Auditoría Interna,Cerrada,2023-07-02,4,R20,567610
NC-102087,2023-06-28,P06,T05,Media,Inspección de Calidad,Cerrada,2023-07-09,11,R15,198949
NC-102840,2023-06-29,P04,T05,Alta,Auditoría Externa,Cerrada,2023-07-15,16,R18,96426
NC-101414,2023-06-29,P05,T06,Alta,Autocontrol,En Tratamiento,,,R22,204618
NC-102867,2023-06-29,P03,T04,Alta,Auditoría Externa,En Tratamiento,,,R13,168520
NC-101145,2023-06-30,P07,T04,Alta,Inspección de Calidad,Cerrada,2023-07-02,2,R08,982177
NC-103209,2023-06-30,P04,T05,Alta,Auditoría Interna,Cerrada,2023-07-02,2,R05,319112
NC-102191,2023-07-01,P06,T04,Alta,Queja de Cliente,Cerrada,2023-08-02,32,R07,220368
NC-103536,2023-07-01,P03,T04,Alta,Autocontrol,Cerrada,2023-07-13,12,R22,118024
NC-100336,2023-07-01,P05,T03,Baja,Queja de Cliente,En Tratamiento,,,R04,127266
NC-106094,2023-07-02,P06,T02,Media,Queja de Cliente,Cerrada,2023-07-14,12,R11,728747
NC-103077,2023-07-03,P04,T04,Baja,Auditoría Interna,Cerrada,2023-07-24,21,R14,291141
NC-105719,2023-07-05,P01,T03,Baja,Inspección de Calidad,Cerrada,2023-07-19,14,R21,39602
NC-102267,2023-07-05,P02,T06,Baja,Auditoría Interna,Cerrada,2023-07-15,10,R01,177990
NC-100417,2023-07-06,P08,T03,Baja,Auditoría Interna,En Tratamiento,,,R19,129707
NC-104352,2023-07-06,P06,T02,Media,Autocontrol,Cerrada,2023-07-23,17,R01,394710
NC-105523,2023-07-07,P07,T06,Alta,Auditoría Externa,Cerrada,2023-07-11,4,R05,1056240
NC-102327,2023-07-09,P02,T02,Media,Inspección de Calidad,Cerrada,2023-07-21,12,R17,344206
NC-101318,2023-07-10,P07,T04,Baja,Auditoría Externa,Cerrada,2023-07-25,15,R17,108390
NC-105526,2023-07-11,P07,T05,Alta,Autocontrol,Cerrada,2023-07-24,13,R20,2155428
NC-103497,2023-07-12,P06,T02,Media,Auditoría Externa,Cerrada,2023-07-20,8,R04,757674
NC-104374,2023-07-12,P07,T01,Crítica,Auditoría Interna,Cerrada,2023-07-18,6,R22,1386885
NC-102760,2023-07-12,P08,T01,Media,Inspección de Calidad,Cerrada,2023-08-04,23,R01,481014
NC-104313,2023-07-12,P03,T04,Baja,Queja de Cliente,Cerrada,2023-08-05,24,R04,22767
NC-101494,2023-07-15,P07,T05,Alta,Autocontrol,En Tratamiento,,,R19,1078633
NC-104891,2023-07-15,P08,T02,Baja,Inspección de Calidad,Cerrada,2023-07-18,3,R02,32093
NC-104587,2023-07-17,P04,T06,Alta,Auditoría Interna,Cerrada,2023-07-21,4,R16,341723
NC-104626,2023-07-18,P06,T03,Media,Autocontrol,Cerrada,2023-07-28,10,R12,279141
NC-104340,2023-07-19,P01,T01,Media,Auditoría Externa,Cerrada,2023-08-02,14,R08,139060
NC-103549,2023-07-20,P05,T05,Alta,Auditoría Interna,Cerrada,2023-08-08,19,R02,1794575
NC-104630,2023-07-21,P08,T04,Crítica,Auditoría Interna,Cerrada,2023-08-19,29,R21,802586
NC-100301,2023-07-21,P05,T02,Alta,Inspección de Calidad,Cerrada,2023-08-01,11,R04,1151758
NC-104853,2023-07-21,P03,T02,Alta,Autocontrol,Cerrada,2023-07-28,7,R07,507497
NC-101374,2023-07-21,P08,T06,Baja,Queja de Cliente,Cerrada,2023-08-03,13,R04,110168
NC-104942,2023-07-23,P02,T02,Media,Auditoría Interna,Abierta,,,R15,1114696
NC-101477,2023-07-24,P04,T04,Crítica,Autocontrol,Cerrada,2023-08-08,15,R18,797566
NC-100108,2023-07-24,P04,T05,Media,Auditoría Externa,Cerrada,2023-08-08,15,R17,449650
NC-100093,2023-07-24,P08,T02,Baja,Auditoría Externa,Cerrada,2023-08-01,8,R11,80623
NC-102611,2023-07-25,P08,T06,Media,Autocontrol,Cerrada,2023-08-08,14,R13,465858
NC-101451,2023-07-25,P08,T05,Baja,Autocontrol,Cerrada,2023-08-03,9,R07,204267
NC-104867,2023-07-25,P06,T02,Baja,Auditoría Externa,Cerrada,2023-08-05,11,R22,359131
NC-101060,2023-07-25,P06,T03,Alta,Queja de Cliente,Cerrada,2023-08-01,7,R12,64099
NC-105220,2023-07-26,P08,T04,Media,Queja de Cliente,En Tratamiento,,,R23,2549539
NC-105892,2023-07-28,P03,T04,Baja,Auditoría Externa,En Tratamiento,,,R20,141802
NC-100046,2023-07-28,P07,T03,Media,Inspección de Calidad,Cerrada,2023-08-05,8,R13,740958
NC-103554,2023-07-28,P04,T04,Baja,Inspección de Calidad,Cerrada,2023-08-14,17,R09,398501
NC-103518,2023-07-29,P01,T05,Media,Inspección de Calidad,Cerrada,2023-08-02,4,R08,890705
NC-103762,2023-07-29,P03,T02,Alta,Queja de Cliente,Cerrada,2023-07-31,2,R10,447783
NC-102377,2023-07-30,P01,T04,Baja,Queja de Cliente,Cerrada,2023-08-10,11,R22,248614
NC-104027,2023-07-31,P01,T01,Baja,Autocontrol,Cerrada,2023-08-14,14,R10,245375
NC-101834,2023-08-01,P06,T04,Baja,Auditoría Interna,Cerrada,2023-08-19,18,R01,156380
NC-102530,2023-08-02,P01,T05,Alta,Inspección de Calidad,Cerrada,2023-08-12,10,R09,321251
NC-100392,2023-08-02,P02,T02,Baja,Auditoría Interna,Cerrada,2023-08-04,2,R11,149933
NC-105053,2023-08-02,P05,T06,Baja,Auditoría Interna,En Tratamiento,,,R21,221131
NC-102352,2023-08-02,P08,T04,Media,Auditoría Interna,Cerrada,2023-08-09,7,R21,1513108
NC-104311,2023-08-04,P03,T06,Baja,Queja de Cliente,Cerrada,2023-08-21,17,R10,584446
NC-102783,2023-08-05,P07,T03,Alta,Auditoría Externa,Cerrada,2023-08-13,8,R19,807556
NC-100930,2023-08-05,P05,T02,Crítica,Auditoría Interna,Cerrada,2023-08-10,5,R10,2090289
NC-101843,2023-08-06,P02,T04,Alta,Inspección de Calidad,Cerrada,2023-08-22,16,R20,379156
NC-106000,2023-08-06,P01,T05,Media,Auditoría Externa,Cerrada,2023-08-14,8,R20,850290
NC-103738,2023-08-06,P01,T04,Media,Queja de Cliente,Cerrada,2023-08-24,18,R01,44479
NC-103017,2023-08-07,P07,T06,Alta,Auditoría Externa,Cerrada,2023-08-15,8,R16,213132
NC-104840,2023-08-07,P07,T06,Alta,Autocontrol,En Tratamiento,,,R19,697815
NC-101950,2023-08-08,P08,T04,Media,Queja de Cliente,Cerrada,2023-08-15,7,R21,348094
NC-100494,2023-08-08,P03,T01,Baja,Autocontrol,Cerrada,2023-08-14,6,R13,332928
NC-103138,2023-08-08,P06,T05,Baja,Inspección de Calidad,Abierta,,,R22,130328
NC-103258,2023-08-08,P05,T06,Media,Autocontrol,Cerrada,2023-08-18,10,R09,616115
NC-101674,2023-08-09,P07,T05,Baja,Autocontrol,Cerrada,2023-08-14,5,R11,244668
NC-101763,2023-08-09,P08,T04,Crítica,Queja de Cliente,Cerrada,2023-08-13,4,R23,2492004
NC-104690,2023-08-10,P06,T03,Media,Queja de Cliente,Cerrada,2023-09-03,24,R08,1830857
NC-106139,2023-08-11,P08,T05,Alta,Auditoría Externa,Cerrada,2023-08-16,5,R18,1212977
NC-102754,2023-08-12,P08,T05,Media,Auditoría Externa,Cerrada,2023-08-30,18,R22,405257
NC-104257,2023-08-12,P01,T06,Baja,Autocontrol,Cerrada,2023-08-23,11,R20,225069
NC-101778,2023-08-13,P04,T03,Baja,Auditoría Externa,Cerrada,2023-08-16,3,R02,54231
NC-102224,2023-08-14,P01,T02,Media,Auditoría Interna,Cerrada,2023-09-09,26,R08,625326
NC-100374,2023-08-14,P08,T05,Media,Queja de Cliente,En Tratamiento,,,R23,581294
NC-102571,2023-08-16,P06,T04,Media,Auditoría Externa,Cerrada,2023-08-29,13,R10,1201312
NC-103951,2023-08-16,P03,T04,Alta,Auditoría Interna,Cerrada,2023-08-24,8,R10,715037
NC-102074,2023-08-17,P08,T03,Baja,Auditoría Interna,Cerrada,2023-08-23,6,R20,554669
NC-102686,2023-08-18,P04,T02,Baja,Queja de Cliente,En Tratamiento,,,R13,62372
NC-100750,2023-08-20,P08,T04,Media,Auditoría Interna,Cerrada,2023-09-05,16,R04,431327
NC-101600,2023-08-20,P08,T05,Baja,Queja de Cliente,Cerrada,2023-09-17,28,R20,292683
NC-103889,2023-08-21,P03,T02,Alta,Auditoría Externa,Cerrada,2023-08-23,2,R10,54898
NC-104659,2023-08-22,P02,T03,Crítica,Autocontrol,En Tratamiento,,,R11,810117
NC-102152,2023-08-26,P02,T02,Baja,Inspección de Calidad,En Tratamiento,,,R13,171051
NC-100450,2023-08-28,P06,T03,Media,Queja de Cliente,Cerrada,2023-09-13,16,R16,260467
NC-100697,2023-08-30,P03,T02,Media,Auditoría Interna,Abierta,,,R02,1214908
NC-101793,2023-08-30,P03,T06,Alta,Inspección de Calidad,Cerrada,2023-09-02,3,R18,1463427
NC-105972,2023-08-30,P07,T02,Baja,Auditoría Externa,Cerrada,2023-09-08,9,R11,286568
NC-104610,2023-08-30,P07,T06,Alta,Autocontrol,Abierta,,,R02,150930
NC-102075,2023-09-01,P05,T03,Baja,Auditoría Externa,Cerrada,2023-09-03,2,R17,420279
NC-101558,2023-09-01,P02,T05,Alta,Auditoría Interna,Cerrada,2023-09-08,7,R08,606408
NC-104548,2023-09-02,P01,T02,Media,Queja de Cliente,Cerrada,2023-09-09,7,R07,1235754
NC-105838,2023-09-03,P01,T01,Crítica,Autocontrol,En Tratamiento,,,R19,478946
NC-104507,2023-09-03,P05,T02,Alta,Inspección de Calidad,Cerrada,2023-09-07,4,R04,412062
NC-101889,2023-09-04,P02,T02,Alta,Inspección de Calidad,Cerrada,2023-09-09,5,R19,718628
NC-103293,2023-09-06,P05,T05,Baja,Auditoría Interna,Cerrada,2023-09-16,10,R13,54304
NC-102038,2023-09-06,P04,T04,Alta,Auditoría Externa,Cerrada,2023-09-11,5,R15,913642
NC-104759,2023-09-07,P08,T04,Media,Auditoría Interna,Cerrada,2023-09-25,18,R16,650823
NC-105333,2023-09-07,P04,T06,Media,Autocontrol,Cerrada,2023-10-07,30,R11,667455
NC-101417,2023-09-08,P08,T04,Baja,Inspección de Calidad,Cerrada,2023-09-13,5,R12,68321
